,id,name,price,year,quality,type,volume_l,fuel_type,Kpp,text,date,city,link
561,123281838,Mitsubishi Delica,3600000,1995,Б/у,минивэн,2.8, дизель, правый руль,"1995 г., Б/у минивэн, 2.8 л, дизель, правый руль, КПП автомат, с пробегом 324 000 км, черный, биксенон, линзованная оп...",19 сентября,Алматы,https://kolesa.kz//a/show/123281838
562,115925579,Toyota Camry,14500000,2019,Б/у,седан,2.5, бензин, КПП автомат,"2019 г., Б/у седан, 2.5 л, бензин, КПП автомат, белый, металлик, литые диски, тонировка, ветровики, ксенон, линзованна...",19 сентября,Атырау,https://kolesa.kz//a/show/115925579
563,125694940,Skoda Rapid,4300000,2014,Б/у,лифтбек,1.6, бензин, КПП автомат,"2014 г., Б/у лифтбек, 1.6 л, бензин, КПП автомат, с пробегом 94 000 км, белый, металлик, литые диски, тонировка, ветро...",19 сентября,Актобе,https://kolesa.kz//a/show/125694940
564,125717980,Audi A6,2700000,2001,Б/у,седан,1.8, бензин, КПП механика,"2001 г., Б/у седан, 1.8 л, бензин, КПП механика, с пробегом 247 000 км, черный, Продаю машину срочно в хорошем состоян...",19 сентября,Караганда,https://kolesa.kz//a/show/125717980
565,123440832,ГАЗ ГАЗель NEXT,11700000,2014,Б/у,пикап,2.7, газ-бензин, КПП механика,"2014 г., Б/у пикап, 2.7 л, газ-бензин, КПП механика, бордовый, люк, ГУР, Мотор 4.3 автомат Шины МАТАДОР Чехия новой 6...",19 сентября,Атырау,https://kolesa.kz//a/show/123440832
566,125717958,Toyota Mark X,3300000,2008,Б/у,седан,2.5, бензин, правый руль,"2008 г., Б/у седан, 2.5 л, бензин, правый руль, КПП автомат, с пробегом 121 000 км, зеленый, металлик, литые диски, то...",19 сентября,Семей,https://kolesa.kz//a/show/125717958
567,125703182,Mitsubishi RVR,1900000,1996,Б/у,минивэн,2, бензин, правый руль,"1996 г., Б/у минивэн, 2 л, бензин, правый руль, КПП автомат, с пробегом 252 000 км, черный, металлик, литые диски, тон...",19 сентября,Алматы,https://kolesa.kz//a/show/125703182
568,124537640,Audi A6,1800000,1996,Б/у,седан,2, бензин, КПП механика,"1996 г., Б/у седан, 2 л, бензин, КПП механика, синий, металлик, фаркоп, тонировка, люк, ксенон, корректор фар, ГУР, це...",19 сентября,Темиртау,https://kolesa.kz//a/show/124537640
569,125703786,Toyota Mark II,2500000,1995,Б/у,седан,2.5, бензин, правый руль,"1995 г., Б/у седан, 2.5 л, бензин, правый руль, КПП автомат, с пробегом 180 000 км, белый, литые диски, тонировка, спо...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125703786
570,125703578,Audi Q3,5600000,2012,Б/у,кроссовер,2, бензин, КПП робот,"2012 г., Б/у кроссовер, 2 л, бензин, КПП робот, с пробегом 150 000 км, Российский учёт. Полный пакет документов. Автом...",19 сентября,Рудный,https://kolesa.kz//a/show/125703578
571,124110448,Toyota Land Cruiser,8600000,2007,Б/у,внедорожник,4.5, газ-бензин, КПП механика,"2007 г., Б/у внедорожник, 4.5 л, газ-бензин, КПП механика, с пробегом 170 000 км, белый, металлик, литые диски, тониро...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/124110448
572,125662518,Mitsubishi Space Wagon,2200000,1996,Б/у,минивэн,2, бензин, КПП автомат,"1996 г., Б/у минивэн, 2 л, бензин, КПП автомат, синий, металлик, литые диски, тонировка, багажник, биксенон, хрустальн...",19 сентября,Алматы,https://kolesa.kz//a/show/125662518
573,125601169,Chevrolet Tracker,8990000,2021,новый,кроссовер,1, бензин, КПП автомат,"2021 г., новый кроссовер, 1 л, бензин, КПП автомат, синий, металлик, литые диски, люк, панорамная крыша, линзованная о...",19 сентября,Тараз,https://kolesa.kz//a/show/125601169
574,125662431,Toyota Alphard,4700000,2006,Б/у,минивэн,2.4, бензин, КПП автомат,"2006 г., Б/у минивэн, 2.4 л, бензин, КПП автомат, белый, Республика Казахстан 1 хозяин Машина в идеальном состоянии Дв...",19 сентября,Алматы,https://kolesa.kz//a/show/125662431
575,125599551,Chevrolet Cobalt,4790000,2021,новый,седан,1.5, бензин, КПП автомат,"2021 г., новый седан, 1.5 л, бензин, КПП автомат, белый, металлик, литые диски, хрустальная оптика, дневные ходовые ог...",19 сентября,Тараз,https://kolesa.kz//a/show/125599551
576,124453220,ВАЗ (Lada) XRAY,4650000,2018,Б/у,хэтчбек,1.6, бензин, КПП механика,"2018 г., Б/у хэтчбек, 1.6 л, бензин, КПП механика, с пробегом 62 805 км, белый, литые диски, тонировка, ветровики, хру...",19 сентября,Караганда,https://kolesa.kz//a/show/124453220
577,116078705,ВАЗ (Lada) 2121 Нива,4500000,2018,Б/у,внедорожник,1.7, бензин, КПП механика,"2018 г., Б/у внедорожник, 1.7 л, бензин, КПП механика, с пробегом 30 000 км, белый, противотуманки, омыватель фар, кор...",19 сентября,Караганда,https://kolesa.kz//a/show/116078705
578,125616780,Toyota Camry,11750000,2015,Б/у,седан,2.5, бензин, КПП автомат,"2015 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 130 000 км, черный, металлик, Продаётся авто в идеальном те...",19 сентября,Алматы,https://kolesa.kz//a/show/125616780
579,117784723,ГАЗ ГАЗель,6200000,2015,Б/у,пикап,2.9, газ-бензин, КПП механика,"2015 г., Б/у пикап, 2.9 л, газ-бензин, КПП механика, с пробегом 80 000 км, белый, противотуманки, обогрев зеркал, велю...",19 сентября,Акшукур,https://kolesa.kz//a/show/117784723
580,125612184,Toyota Windom,3800000,1997,Б/у,седан,3, бензин, правый руль,"1997 г., Б/у седан, 3 л, бензин, правый руль, КПП автомат, с пробегом 178 500 км, зеленый, металлик, литые диски, тони...",19 сентября,Алматы,https://kolesa.kz//a/show/125612184
581,125616272,ЗАЗ Chance,500000,2009,Б/у,седан,1.3, бензин, КПП механика,"2009 г., Б/у седан, 1.3 л, бензин, КПП механика, бордовый, металлик, тонировка, ветровики, биксенон, дневные ходовые о...",19 сентября,Актобе,https://kolesa.kz//a/show/125616272
582,125584464,Mercedes-Benz E 300,2000000,1996,Б/у,седан,3, дизель, КПП автомат,"1996 г., Б/у седан, 3 л, дизель, КПП автомат, с пробегом 300 000 км, фиолетовый, металлик, литые диски, тонировка, люк...",19 сентября,Атасу,https://kolesa.kz//a/show/125584464
